id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
283500,"Large Bohemian loft, Ibiza downtown",529756,Fabsy,Ciutat Vella,el Raval,41.379439926636365,2.173654587655436,Entire home/apt,190,3,34,2016-12-18,0.63,3,264
16971969,ROOM IDEAL FOR ONE,13882629,Mitch,Ciutat Vella,el Raval,41.37660025562601,2.172681777520186,Private room,24,2,0,,,2,112
12997350,Double Room El Raval - MACBA,48231315,Janis,Ciutat Vella,el Raval,41.38279336495976,2.1678020658967294,Private room,40,2,16,2016-12-30,1.85,1,356
10239673,Apt for 6 located close Ramblas,52625826,Carlos&Joana,Ciutat Vella,el Raval,41.377112192658274,2.173483212161608,Entire home/apt,180,1,23,2017-01-20,1.83,3,344
12568687,Attractive flat with balcony. Raval,68145334,Ana,Ciutat Vella,el Raval,41.37902415330888,2.1671126147966984,Entire home/apt,33,3,13,2017-01-22,1.54,1,4
12505760,Double room in the city centre,42686705,Carlos,Ciutat Vella,el Raval,41.382938550172575,2.170128257959664,Private room,29,1,19,2017-01-25,2.03,4,101
14020241,Nice room in Barcelona Center,3244498,Laura,Ciutat Vella,el Raval,41.38415198163908,2.1687976574511225,Private room,38,31,10,2016-09-05,1.44,1,88
13936570,Centro barcelona,55595444,Susana,Ciutat Vella,el Raval,41.377319843257716,2.1653822223775014,Private room,30,1,0,,,3,364
10146253,"Central, Cosy, Quiet + Wifi",17421382,Lionel,Ciutat Vella,el Raval,41.38194116444967,2.1643011444657394,Entire home/apt,74,2,52,2017-02-06,4.00,2,308
13069815,Central & Cosy (high ceiling apt.) Las Ramblas,12808705,Helena,Ciutat Vella,el Raval,41.377596604312636,2.172189340409701,Private room,30,1,3,2017-01-19,0.49,3,354
16880929,Mobile World Congress Apartment,112550683,Sergio,Ciutat Vella,el Raval,41.38373847530488,2.1700905269029582,Entire home/apt,150,4,0,,,1,46
11070879,"""low cost Raval city center""",3786376,Lala,Ciutat Vella,el Raval,41.3769832802291,2.1676048189183224,Entire home/apt,45,1,25,2017-01-25,2.36,2,338
17104540,Gravina apart 4,29236958,Igor_Churikov_Fb,Ciutat Vella,el Raval,41.38584985012952,2.165060849694196,Entire home/apt,100,3,0,,,7,342
1458113,charming with big private bathroom,3093079,More,Ciutat Vella,el Raval,41.376051523005515,2.168116510818482,Private room,40,2,21,2016-06-26,0.62,2,59
13663869,Cozy bedroom in the heart of Barcelona,79236443,Ally,Ciutat Vella,el Raval,41.38313550843467,2.1649525350088354,Private room,65,2,0,,,2,0
13823966,Sunny Flat in San Antoni,31964009,Marie,Ciutat Vella,el Raval,41.37977695930853,2.1650602232645446,Entire home/apt,76,1,7,2016-10-23,0.97,2,162
7892956,Nice spot in Barcelona Centre,41614102,Susana,Ciutat Vella,el Raval,41.37622868284183,2.170108833883137,Entire home/apt,65,1,3,2015-10-25,0.19,1,0
16510886,Spacious flat Mobile World Congress,10448928,Mathilde,Ciutat Vella,el Raval,41.376478980104224,2.168705525907913,Entire home/apt,300,3,1,2017-01-26,1,1,11
8222453,Liceo apartment by Las Ramblas,5651747,Fernando,Ciutat Vella,el Raval,41.37890248084109,2.172997957172356,Entire home/apt,70,31,37,2017-01-09,2.33,11,334
259852,Center - Double w A/C - FreeWiFi,1363244,David,Ciutat Vella,el Raval,41.38245020933651,2.1648661301416863,Private room,45,3,52,2016-07-27,0.82,4,26
9922861,Habitación en centro de Barcelona,13317632,Delia,Ciutat Vella,el Raval,41.37624806433004,2.1682826251050162,Private room,25,7,3,2016-11-10,0.22,1,329
16993824,"Next to Las Ramblas,Cozy, Unique, Wif1",88307311,Emilija,Ciutat Vella,el Raval,41.38011527008507,2.164659487082589,Entire home/apt,40,1,0,,,2,301
16218253,Special Room for two people Raval,101342929,Diego,Ciutat Vella,el Raval,41.38143068842973,2.1685369622973645,Private room,25,1,0,,,3,87
16808076,Enjoy Barcelona: MOBILE WORLD CONGRESS +free WIFI,48575675,Eugenio,Ciutat Vella,el Raval,41.382451288745244,2.1647065810020973,Private room,29,3,0,,,3,90
7993449,Private room with bathroom and key!,20390075,Marisa,Ciutat Vella,el Raval,41.379467207787414,2.174671695352882,Private room,56,1,58,2016-10-30,3.32,6,359
259742,CityCenter - Double - FreeWIFI,1363244,David,Ciutat Vella,el Raval,41.382154381560646,2.1646497624856864,Private room,35,2,34,2017-01-27,0.54,4,152
11403230,COZY APARTMENT  CENTRE FOR MONTHS,508621,Empara,Ciutat Vella,el Raval,41.37829784699455,2.1712810320969043,Entire home/apt,69,32,19,2017-01-12,1.72,3,346
13303753,Cozy Room City Center-Hab. Cama doble,75001510,Ed,Ciutat Vella,el Raval,41.38516545212667,2.164542923095041,Private room,30,2,20,2016-10-25,2.40,6,330
16819090,Cozy apartment with a huge terrace,35007866,Chandramohan,Ciutat Vella,el Raval,41.3767669547234,2.1747886224641997,Private room,41,1,0,,,1,338
11292117,Beautiful attic with terrace center,59002581,Maria Y Juan,Ciutat Vella,el Raval,41.3782097496799,2.16700269843075,Entire home/apt,60,1,55,2017-01-08,4.67,1,298
4287609,NICE WELL CITUATED WIFI,12260475,Jhon & Lin,Ciutat Vella,el Raval,41.378502345276424,2.1690786153629174,Entire home/apt,40,2,135,2017-01-20,4.83,2,307
16870517,Great studio in heart of Barcelona,112431201,Francesca,Ciutat Vella,el Raval,41.379917677640314,2.1685642396443465,Entire home/apt,60,1,2,2017-02-08,2,1,330
16632945,Alquiler de habitación por dia,70361919,Washington,Ciutat Vella,el Raval,41.378330851330354,2.168540326467292,Private room,20,5,0,,,1,53
13552524,Cosy and sunny room for 2 persons in the Raval,47306955,Victoire,Ciutat Vella,el Raval,41.379163976409686,2.1678635593764874,Private room,60,2,8,2017-02-03,1.26,1,95
13598175,Well located and clean aparment near Las Ramblas!!,61566575,Eduardo,Ciutat Vella,el Raval,41.37909652240265,2.1744984463593564,Entire home/apt,75,3,31,2017-02-06,4.06,2,158
13912916,A beautiful room with a view in Barcelona,80911540,Maria Rosa,Ciutat Vella,el Raval,41.38429109110085,2.169480070987753,Private room,60,1,13,2016-10-30,1.87,1,38
7064358,Double room with terrace,1711997,NordinS,Ciutat Vella,el Raval,41.379499694393054,2.166638971646093,Private room,60,2,0,,,2,0
13694587,AMAZING CENTRAL APARTMENT WITH BIG TERRACE,4289463,Dionisio,Ciutat Vella,el Raval,41.375682203613614,2.171450784366291,Entire home/apt,120,1,0,,,4,193
13891086,Piso en sant antoni mui centrico,55595444,Susana,Ciutat Vella,el Raval,41.378549057332755,2.1639698981700333,Private room,100,3,1,2016-08-16,0.17,3,363
7894510,Habitación doble centro Barcelona,41622704,Miguel,Ciutat Vella,el Raval,41.382039074061886,2.1718889834174444,Private room,30,2,0,,,1,0
5524663,Nice room in center of barcelona,28650046,Jerry,Ciutat Vella,el Raval,41.381304254491745,2.1640989090501828,Private room,34,3,41,2017-01-01,1.73,2,333
5699212,The Loft,15563421,Kat&,Ciutat Vella,el Raval,41.38257943459175,2.168022226999563,Private room,67,2,5,2016-10-10,0.23,2,90
15908768,Cute room in raval,102683748,Caro,Ciutat Vella,el Raval,41.379828307557986,2.172248411638572,Private room,40,4,3,2017-01-22,2.14,3,17
14939544,The room with brathroom prive for two persones,42906962,Luis,Ciutat Vella,el Raval,41.380209656365444,2.1692894085210717,Private room,50,25,1,2016-10-11,0.24,13,334
6518128,Central Duplex Ramblas,7678192,Roberto,Ciutat Vella,el Raval,41.381318764790564,2.169896183101775,Entire home/apt,51,1,67,2017-02-01,3.41,2,331
13288408,APARTAMENTO CÉNTRICO CERCA DE LA RAMBLA,42667253,Irena,Ciutat Vella,el Raval,41.379558022631144,2.167335765643895,Entire home/apt,55,1,2,2016-10-17,0.24,1,0
9879245,Center Ramblas Barcelona,50829927,Maria Teresa Y Jaime,Ciutat Vella,el Raval,41.37760197736108,2.1708236971236907,Entire home/apt,59,4,45,2017-02-06,3.52,1,275
6455233,DOUBLE ROOM RAMBLAS/LICEU,28012645,María,Ciutat Vella,el Raval,41.37909751687962,2.171560259990004,Private room,40,2,27,2016-12-31,1.31,3,344
7980877,5 Large room with private bath AC Wifi Ramblas,1333556,Ari+Carmen,Ciutat Vella,el Raval,41.376507242319846,2.173668821023152,Private room,150,31,2,2016-08-08,0.28,2,91
1132343,Relax in El Raval-Double w. Balcony,4042185,Isabel Y Erwin,Ciutat Vella,el Raval,41.378625664736916,2.1686195372811756,Private room,50,3,64,2016-09-28,1.40,2,342
13879032,Single room CENTER BCN WiFi,82122343,Ricardo,Ciutat Vella,el Raval,41.37959636188908,2.169778584210205,Private room,25,3,4,2016-09-28,0.76,4,358
12580717,Charming apt in the heart of Raval,299462,Enrique,Ciutat Vella,el Raval,41.37809982844312,2.1668172169686524,Entire home/apt,110,3,10,2017-01-15,1.08,60,141
6605458,Room in center of BCN. El Raval.,34087272,Rama,Ciutat Vella,el Raval,41.37849375722948,2.1638183770996586,Private room,29,1,48,2017-01-09,2.44,5,343
4933670,Doble room Boqueria/Ramblas,16030611,Francisco,Ciutat Vella,el Raval,41.381608943225004,2.1709479529545406,Private room,25,2,52,2016-05-31,2.20,2,0
13959099,habitación  interior con ambiente artistico,83152037,Juan Carlos,Ciutat Vella,el Raval,41.37824860050737,2.172979480252769,Private room,20,1,20,2017-01-27,2.87,1,363
16448315,Private Suite Ramblas,107885671,Donald,Ciutat Vella,el Raval,41.375967624928926,2.1700627365773277,Private room,60,3,2,2017-02-06,2,1,124
14118991,modern and spacious studio in the centre of Barca,85100979,Jo,Ciutat Vella,el Raval,41.37887122978921,2.1671760143019334,Entire home/apt,70,2,2,2017-01-02,0.67,1,3
12667140,Beautiful apartment in the center,24995433,Jean,Ciutat Vella,el Raval,41.38287400136935,2.1664831487198866,Entire home/apt,99,1,1,2016-08-20,0.17,2,25
2456885,Sunny bedroom & private bathroom :),10044989,Vincent,Ciutat Vella,el Raval,41.375579126271404,2.1672946213413815,Private room,10,5,32,2016-09-26,1.08,26,232
10515010,Luminious apartment next to Ramblas,43259405,Anthony,Ciutat Vella,el Raval,41.38410116416594,2.167822138246498,Entire home/apt,115,3,7,2016-11-27,0.67,9,292
1459427,"habitacion en barcelona ""Tokyo""",7555617,Egisto,Ciutat Vella,el Raval,41.381240244337086,2.16743950729167,Private room,45,2,15,2016-10-16,0.35,3,362
16903097,"Next las Ramblas, Charming, Wifi2",88307311,Emilija,Ciutat Vella,el Raval,41.379394122170766,2.1670191246892188,Entire home/apt,40,1,1,2017-01-23,1,2,147
16183827,Lovely penthouse in the center of Barcelona,36319818,Maria Jesus,Ciutat Vella,el Raval,41.37822172102336,2.165705051922137,Entire home/apt,56,2,4,2017-01-15,1.76,1,205
16018129,Gran habitación doble centro BCN,3375094,Patricio,Ciutat Vella,el Raval,41.3757669139466,2.1740515516971914,Private room,40,3,0,,,1,89
16907569,Bright Room Near Ramblas,1791076,Martini,Ciutat Vella,el Raval,41.38094814469213,2.171250673283796,Private room,28,2,0,,,3,316
13484309,Amazing duplex with terrace in the heart of BCN!,10928562,Hestia,Ciutat Vella,el Raval,41.383357819639095,2.167825286732385,Entire home/apt,130,1,12,2017-01-02,1.57,1,72
3031337,BUNK PRIVATE/ FOR 2 people,6741457,Mercy&Johan,Ciutat Vella,el Raval,41.381798555448505,2.1656031086497234,Private room,20,1,132,2017-01-25,3.99,3,211
10207573,CLOSE TO RAMBLAS! Great place!!!,52445046,Meri,Ciutat Vella,el Raval,41.37626986490316,2.1747873377382074,Private room,30,2,1,2016-09-24,0.21,1,344
14631204,Beautifull Apartment in Barcelona City Center,90833230,Teo,Ciutat Vella,el Raval,41.377329918361504,2.1715998783613744,Entire home/apt,85,2,14,2017-02-06,2.68,2,244
15778083,BRAND NEW!! HOMEMADE CENTRAL PLACE,101953879,Allen,Ciutat Vella,el Raval,41.378262796253445,2.1656537231854043,Entire home/apt,54,1,14,2017-01-21,4.29,1,97
14336209,Céntrico y Económico,6048193,Walter & Armando,Ciutat Vella,el Raval,41.37674944512436,2.1756815341704283,Private room,16,2,28,2017-02-03,5.32,3,19
10993885,Amazing place with a terrace,2122530,Maryna,Ciutat Vella,el Raval,41.37635327082708,2.1717895096100333,Private room,158,4,0,,,1,0
10797041,Habitación en pleno corazón de Bcn!,41358759,Guilleana Y Jesus,Ciutat Vella,el Raval,41.37996128141124,2.1739334555567162,Private room,24,2,8,2016-09-23,1.17,1,365
11878816,Cozy studio with terrace.,8170808,Samuel,Ciutat Vella,el Raval,41.37882956162126,2.167700378960246,Entire home/apt,80,2,19,2017-01-26,2.16,1,303
15122336,Cute studio in the heart of BCN,38833781,Carley,Ciutat Vella,el Raval,41.38072806385977,2.1677704072539603,Entire home/apt,70,2,1,2017-01-03,0.77,1,192
900683,"""ROOM´S""",4787831,Daniel,Ciutat Vella,el Raval,41.37869861059598,2.1635581579196432,Private room,28,1,200,2017-02-04,4.30,1,210
6766209,Plaza Colom/Rambla/Metro Drassanes,35421811,Eva,Ciutat Vella,el Raval,41.376266415811465,2.1726945061876286,Private room,30,1,44,2016-12-13,3.25,1,56
14051950,Habitacion doble en centro de Barcelona.,5511621,Eduard,Ciutat Vella,el Raval,41.3798535439916,2.163984216310969,Private room,55,2,4,2016-10-31,0.87,1,364
12378302,Luminous for 6 apt @ Rnda Sant Pau,299462,Enrique,Ciutat Vella,el Raval,41.37585158258322,2.16739940197104,Entire home/apt,130,3,14,2017-02-02,1.51,60,129
12806728,Habitación amplia e independiente,10472940,Cristina,Ciutat Vella,el Raval,41.38011687155178,2.1740876472399435,Private room,39,2,28,2016-11-15,3.02,1,321
3088267,Bedroom with terace :)),10044989,Vincent,Ciutat Vella,el Raval,41.37906717114462,2.1721522054223503,Private room,20,5,56,2017-01-26,1.69,26,306
9792844,"VERY CENTRIC, PERFECT FOR TOURISTS",50282691,Susana,Ciutat Vella,el Raval,41.37691338964446,2.173051236091517,Private room,30,3,14,2016-12-10,1.03,5,75
1129608,RAMBLAS! Incredible double room B&B,783613,Maria,Ciutat Vella,el Raval,41.37887397005985,2.1713715474831266,Private room,25,2,58,2016-11-13,1.27,3,47
15638382,Entire apartment RAMBLAS,26013923,Caro,Ciutat Vella,el Raval,41.37951133323342,2.1683888367931057,Entire home/apt,60,1,8,2017-01-22,2.33,9,297
1240328,BARCELONA OLD TOWN,5089278,José-Miguel,Ciutat Vella,el Raval,41.37714179743674,2.168709582675378,Entire home/apt,92,5,11,2016-09-10,0.33,1,243
8043586,"Special Attic near Ramblas, terrace",42458468,Roger,Ciutat Vella,el Raval,41.38422530247519,2.164670013207889,Entire home/apt,135,1,17,2017-01-01,0.98,1,360
16530341,Apartamento a 5 min de las ramblas!,5790758,Pere,Ciutat Vella,el Raval,41.376299583405235,2.1725533164937487,Entire home/apt,100,1,0,,,1,355
